Id,SalePrice
1649,138070.65332304907
1650,111474.29889995517
1651,122243.47232414964
1652,94907.98895413567
1653,96161.83379352602
1654,146199.7929780125
1655,140329.14228512326
1656,141679.02431772705
1657,145530.21087560675
1658,145659.0151424783
1659,118199.94029652237
1660,150753.70898928304
1661,461986.8501760999
1662,395402.68087258947
1663,397330.5202356852
1664,480632.61160754855
1665,313518.25259911444
1666,321285.5687237089
1667,379238.8627179158
1668,351026.81342276407
1669,297218.0754926268
1670,357146.93860145437
1671,264090.6205985978
1672,429885.5475863842
1673,284953.242696029
1674,239050.28876654193
1675,198203.26855335658
1676,196106.2006070122
1677,221551.1366915023
1678,454029.6991990239
1679,386007.3582248419
1680,354685.81611440534
1681,249267.61213606893
1682,300145.1414679797
1683,181565.23568077615
1684,175479.08826752467
1685,175588.47006136173
1686,170039.4436032108
1687,170550.72237241518
1688,192265.24612150385
1689,191912.4282945297
1690,193505.8852425321
1691,184339.57372668313
1692,258531.16599192502
1693,167370.50448422803
1694,182582.35765456696
1695,162869.80568632996
1696,272179.03997600207
1697,167356.2064862217
1698,355624.8946320993
1699,320159.58460491925
1700,256027.65682652383
1701,274111.5656679682
1702,247709.36168470007
1703,246801.5007940289
1704,279423.3183795829
1705,236898.51324367314
1706,428267.99099558307
1707,215699.88416362047
1708,205159.20499996154
1709,267341.1615598691
1710,219881.1119446461
1711,265863.170316201
1712,264878.1084821749
1713,276657.00897490943
1714,225097.27922206363
1715,204332.2835786931
1716,181017.40010969003
1717,174173.785337846
1718,137447.11872091473
1719,202076.06897586412
1720,237290.06744856175
1721,162267.35119082654
1722,125921.59209638598
1723,154155.66831967613
1724,209516.4240331286
1725,241967.30685850588
1726,190678.36904644102
1727,159605.72597266576
1728,175676.9739247728
1729,169156.97648873142
1730,155115.85679784796
1731,120354.6486118047
1732,125741.37611312853
1733,116619.90443978168
1734,118419.61524695056
1735,127694.26833054672
1736,109229.68631036762
1737,295817.35433449986
1738,239071.75003364764
1739,256875.43323254026
1740,218337.74836592798
1741,194884.96647846053
1742,170982.26426165627
1743,174590.5721456247
1744,308875.27553747076
1745,228615.54422976775
1746,177127.1488494171
1747,210857.1920311304
1748,221583.3552390452
1749,147228.17962803482
1750,125186.7147805338
1751,255203.59409683227
1752,118166.64311427
1753,147347.05863726084
1754,189593.54465239285
1755,171004.27754457903
1756,124459.35717011598
1757,120743.54033078224
1758,142977.56426222544
1759,163950.30703258363
1760,169553.34386279018
1761,147175.04397965592
1762,177182.09246736806
1763,180523.57137573976
1764,113927.39413388545
1765,162386.3812422984
1766,183194.21679401188
1767,223926.8472586225
1768,142941.7606897119
1769,172869.96191377984
1770,146458.5144677058
1771,123057.49402929339
1772,133152.70947580854
1773,123889.06536619602
1774,140310.36005094543
1775,137983.4288692462
1776,124144.83280747443
1777,111255.37857065056
1778,138421.54408481665
1779,115940.3254421289
1780,175598.32922702841
1781,130425.7694916124
1782,84735.96013965504
1783,137025.76163276308
1784,101676.05835314927
1785,121463.23561795909
1786,129852.21985744065
1787,159098.54849116705
1788,56521.690427734524
1789,98954.89477334726
1790,75295.23575123718
1791,178537.76149975776
1792,159023.93028943354
1793,131541.93904381795
1794,147768.01281873754
1795,134248.91892978118
1796,119628.37808846368
1797,113877.64414346241
1798,122870.53624225367
1799,109091.81488232073
1800,130634.11863643
1801,127244.10134643459
1802,128479.49404514581
1803,145990.66179657658
1804,141551.53608965102
1805,137626.48572929206
1806,123325.77534577719
1807,132618.79985106908
1808,118217.06095775487
1809,118729.16219484413
1810,137071.32836044425
1811,102603.39736683475
1812,102109.89838879756
1813,122664.32009796816
1814,95326.18669902494
1815,52575.108374545816
1816,97884.26876479757
1817,107425.67770779363
1818,144208.40896355754
1819,121074.26986527372
1820,52871.53107200294
1821,108388.42805414865
1822,146486.7356019518
1823,41840.56769866277
1824,134201.13088831236
1825,129434.94305178152
1826,102348.26305593298
1827,101014.25787908849
1828,134339.22176540707
1829,119045.37224548658
1830,141508.15173887296
1831,146682.88206648018
1832,75993.01579051309
1833,134302.42553216158
1834,114698.0967593954
1835,126971.73359714489
1836,125440.8628990433
1837,90830.05004792285
1838,121268.58965643952
1839,92967.14127631817
1840,143460.37709584212
1841,137454.65583252715
1842,85222.95445983192
1843,129602.47658332552
1844,133585.45948446405
1845,137103.77921423328
1846,157798.13935514513
1847,160904.41072479737
1848,51508.334534357455
1849,110529.39663348212
1850,117181.43873168761
1851,156390.33437300715
1852,128626.09467609429
1853,127503.39657445726
1854,169734.68972438943
1855,151887.80081867086
1856,227454.03363898487
1857,150212.87093211594
1858,138662.84287999518
1859,115625.9483452639
1860,151718.29370427565
1861,115075.90242512383
1862,299342.93467038975
1863,286870.4649210222
1864,286926.18355330883
1865,340159.525268233
1866,339170.9095300692
1867,230441.47261677828
1868,305746.06576629565
1869,204704.93178257943
1870,224008.23543336606
1871,244910.92356470405
1872,175146.98665129824
1873,245421.34224275418
1874,150074.38303652298
1875,202176.32299038945
1876,199189.26062523463
1877,209700.01918417352
1878,204280.48474623624
1879,129408.65549160636
1880,130504.01013708054
1881,244123.7052138002
1882,252864.2874645982
1883,188734.2663783106
1884,205953.99675582696
1885,238288.01272017468
1886,292566.113164378
1887,211461.9767020614
1888,267230.34139009606
1889,166759.037035597
1890,121175.31824901076
1891,129804.55020679755
1892,99502.81345926308
1893,130592.32141115256
1894,125678.40935649292
1895,135727.07735624697
1896,125971.93960649778
1897,113131.56990940851
1898,110449.07826810397
1899,151303.63069997175
1900,145642.85447423955
1901,177026.9807930925
1902,150161.82555666292
1903,214846.59756004787
1904,143173.75219606073
1905,198965.63517221532
1906,171074.1717996298
1907,208223.80811604636
1908,105523.70025797265
1909,132732.53395420877
1910,119543.96822353717
1911,220744.32922291433
1912,337579.8337418683
1913,144722.56540497733
1914,56281.09672974377
1915,313626.6124772738
1916,67261.44536629676
1917,253054.8596374207
1918,139235.38658726588
1919,180224.0004754751
1920,155129.77953504093
1921,417097.1475568603
1922,322454.09106308524
1923,230546.39482619177
1924,228792.45115549857
1925,199227.30010218325
1926,394088.6164701327
1927,132824.54003487594
1928,158188.43074533727
1929,122994.10034662901
1930,128641.50120392823
1931,145641.01731676253
1932,140776.36762667974
1933,175455.54794744222
1934,182371.7223957883
1935,171433.70325774973
1936,187840.58122592024
1937,187200.19157279818
1938,172972.1736620745
1939,249788.74992813956
1940,189472.88751364837
1941,172490.6147081459
1942,189439.96713946233
1943,204842.56312575733
1944,353682.8927055243
1945,398376.95601247705
1946,139339.60784281348
1947,319497.4303696195
1948,171066.07631567455
1949,253018.4009660579
1950,182838.1999091969
1951,255213.82026445956
1952,215773.63077598356
1953,166952.77644782426
1954,182288.66392619407
1955,133711.45918194385
1956,304845.9305825797
1957,153038.21582120535
1958,297582.7183155966
1959,142953.36238913232
1960,115153.65441375076
1961,117631.8272725328
1962,95469.83006044195
1963,102740.78633260395
1964,104794.0603286872
1965,141689.47929299186
1966,138493.97765053934
1967,284895.8401422112
1968,423348.48579739995
1969,390705.214696254
1970,412950.4835170086
1971,449607.35774463735
1972,384122.01849857625
1973,272546.597021607
1974,324912.3803128328
1975,512519.8630871068
1976,263665.07533692796
1977,349410.2182677867
1978,345074.60046418605
1979,338792.7840278447
1980,202600.52286739738
1981,352961.5593039668
1982,217194.24143179532
1983,202116.75837160836
1984,170522.29463728715
1985,215817.84095919723
1986,211154.60815944005
1987,177713.04059224893
1988,176875.28514557655
1989,195258.85910424346
1990,210978.52894410264
1991,235014.17454513913
1992,214208.41081567967
1993,170491.6089381755
1994,234473.36057583545
1995,184154.39292244433
1996,254750.11017690622
1997,319670.0994573142
1998,328199.2987084396
1999,275698.92077170266
2000,321500.8479848534
2001,279062.3398936354
2002,241644.77228118162
2003,258318.39393084374
2004,275172.25458703993
2005,223807.5262160928
2006,223376.08879357215
2007,251230.83518629184
2008,215620.96690428758
2009,195692.76137593953
2010,197472.06440429218
2011,143097.4382404518
2012,171506.87196080317
2013,181973.77630198252
2014,189564.69337843126
2015,207711.10604143614
2016,194204.3744307
2017,197481.317477299
2018,118486.60926871769
2019,134806.8399152978
2020,105214.60673027157
2021,104228.12212790886
2022,181350.7538616369
2023,145903.93192937283
2024,264380.8708460936
2025,351944.0130288564
2026,175640.97552318347
2027,154574.93045281267
2028,149611.31592889817
2029,164621.81322143108
2030,270446.67129144294
2031,228674.71644576738
2032,248323.0104856247
2033,258181.93836630377
2034,168705.67054381376
2035,215812.84224786854
2036,195240.9642460798
2037,202294.07415116782
2038,321777.0170960411
2039,220653.02272751037
2040,285652.4367454101
2041,298207.5700606622
2042,206492.1737325327
2043,173761.39792380892
2044,172375.72072753496
2045,210821.37415499517
2046,144531.15388837372
2047,145939.292644619
2048,138633.12252964836
2049,139730.54622725857
2050,176343.04030711795
2051,103368.97083999618
2052,125457.71310558672
2053,149279.35407667415
2054,86320.07348401855
2055,160057.01842686828
2056,141512.56640480115
2057,116120.80999513938
2058,223579.91587569297
2059,131818.24158999498
2060,176139.70073492551
2061,175869.37473706776
2062,130094.37273023295
2063,114252.6458291072
2064,138804.30869139222
2065,120986.29688849556
2066,160872.6001093875
2067,111289.72416245412
2068,144036.15608340755
2069,86555.63282054821
2070,114810.52016570674
2071,91396.42680241083
2072,132424.12991596834
2073,132635.33482904616
2074,186218.50671618799
2075,145272.00152222134
2076,121175.61552649591
2077,154735.2782111561
2078,124547.10009307902
2079,136110.76517711332
2080,118175.47402633609
2081,127034.5928744708
2082,121317.7128887278
2083,145723.32759374127
2084,106984.00168531817
2085,116411.47525429334
2086,106673.72637314156
2087,122528.04325976534
2088,95276.15022786823
2089,76188.34588448502
2090,125500.34810007023
2091,113272.90652138414
2092,125798.7531092214
2093,123819.31037749775
2094,111822.82903922969
2095,148946.1481429772
2096,80162.81781858127
2097,96149.4479796815
2098,145476.4025152453
2099,52357.36228351389
2100,72162.77533765949
2101,120015.074380498
2102,124261.42251714505
2103,99692.07705662989
2104,133215.7929053877
2105,125607.44652395701
2106,62025.077824555905
2107,199516.88398540788
2108,117600.62005943977
2109,108995.17136308692
2110,131906.68613354885
2111,139960.6583243647
2112,137755.67959176598
2113,122488.10326427064
2114,115050.84769039015
2115,164923.20619026778
2116,118550.80262530048
2117,148407.40836122402
2118,126936.91771370596
2119,110381.07767662249
2120,113932.64681102106
2121,85199.67233240175
2122,111611.98513604977
2123,85110.42564252492
2124,158451.91072893483
2125,125294.33946300852
2126,144093.14660151163
2127,170065.7818509014
2128,124597.8257754106
2129,92919.78731917155
2130,134196.08472402464
2131,135046.95865868224
2132,118259.98417247541
2133,122934.15193207143
2134,118785.95278720514
2135,94053.25316473072
2136,73487.58835991408
2137,109262.46317500694
2138,136676.61893333038
2139,153970.43446261738
2140,140181.83825094815
2141,146955.04063755978
2142,126677.91435089694
2143,149284.8146564666
2144,120812.7187024755
2145,137752.30077413688
2146,162317.8418885439
2147,144127.94730952283
2148,132935.67756918998
2149,147740.94298803844
2150,225534.6133022348
2151,114454.20636470898
2152,181494.93149286814
2153,161684.85275208447
2154,108402.79211272593
2155,138847.31599572572
2156,265575.61476518854
2157,232969.80283016164
2158,244014.15251095273
2159,212561.0775448936
2160,182772.97658412645
2161,238121.43141962067
2162,376192.1230517945
2163,362679.53358149156
2164,240488.7791855754
2165,191701.1728490311
2166,153746.06035302958
2167,214522.7047437247
2168,200006.77661783126
2169,196247.55559446276
2170,217821.96987431208
2171,149175.90330237744
2172,133277.61296032977
2173,166218.03550340424
2174,232762.65791386884
2175,289464.8543326211
2176,306938.9182613357
2177,241883.7493168043
2178,210661.38589755338
2179,139098.59503616646
2180,205471.38721548542
2181,192119.3581392183
2182,227061.5355729513
2183,191741.68007920156
2184,121250.2239994134
2185,121320.42658982796
2186,146588.01701504417
2187,155428.7900895302
2188,158073.32076897027
2189,277874.92991528765
2190,81183.93649156608
2191,81184.41507779412
2192,89656.70953370424
2193,107336.70894679107
2194,101148.327083334
2195,109316.67747254319
2196,100362.50084442055
2197,118885.96422495066
2198,155245.12087784422
2199,173312.35894483273
2200,147887.53206744077
2201,142205.3399395921
2202,212562.94738970758
2203,135451.08575060262
2204,185678.9864683852
2205,117301.65968865436
2206,145958.56945791305
2207,214552.43447482996
2208,261620.61157938387
2209,238072.39502556276
2210,115630.31343225983
2211,112382.46826272192
2212,117501.19100368838
2213,104356.02362862145
2214,136792.14754148357
2215,98674.56438415973
2216,143867.40256894485
2217,67856.51559886156
2218,66402.10754824927
2219,64534.28710400453
2220,66505.70071535248
2221,316129.24646568805
2222,277845.29330200964
2223,292109.0261532129
2224,206315.6875600502
2225,118192.75129255599
2226,185835.5615339509
2227,199141.6263875853
2228,261940.42582117952
2229,255479.43712282623
2230,148961.66279863482
2231,214467.31480068387
2232,177833.87348193015
2233,183117.66035271066
2234,241467.6604025421
2235,221221.78515398744
2236,267884.86275577755
2237,328810.2825852305
2238,192188.7821143563
2239,112050.64131874731
2240,160079.60526833663
2241,157104.8418117613
2242,126737.74968573981
2243,128255.18335827459
2244,105530.87663632649
2245,97497.52341492494
2246,142205.41206805897
2247,109467.24695643237
2248,120278.35136627553
2249,119500.6599795608
2250,129935.147982097
2251,93911.55363476313
2252,175333.08013710481
2253,150041.96140880027
2254,177454.53839158686
2255,188271.4483560485
2256,180310.64738630565
2257,205398.33403993046
2258,160755.75116520262
2259,178096.2154985733
2260,156260.9788629142
2261,180977.57488032468
2262,207196.4614021937
2263,371953.8340565883
2264,510576.9613205921
2265,172317.2130969785
2266,294882.2936973961
2267,376802.57904259884
2268,418988.4168868508
2269,150014.75270040138
2270,199055.71977245336
2271,219065.02345053267
2272,197626.682646182
2273,167420.90682358952
2274,183040.92291278002
2275,159694.15567815822
2276,189840.02613908346
2277,179346.37065461694
2278,151604.76979154255
2279,126390.28745100419
2280,120767.46173313755
2281,170007.96089088684
2282,190360.18042167887
2283,103559.67087909549
2284,110551.47738512316
2285,137724.22359613338
2286,123696.13784429061
2287,363406.24469461414
2288,270030.4101436372
2289,369182.2303875673
2290,459676.04992777546
2291,329495.6729631246
2292,437375.20926390967
2293,483430.0476403092
2294,396600.7461562223
2295,482377.7257333975
2296,290117.98006486666
2297,334874.80851182557
2298,336963.12284599955
2299,363319.11562511785
2300,332336.8343560582
2301,300707.4116383163
2302,244984.53781122644
2303,242492.26771438192
2304,246533.289923543
2305,200044.39854770777
2306,195020.18531220328
2307,201805.87865732607
2308,227903.87487495822
2309,288112.6424157485
2310,208233.06302239798
2311,200408.8432771109
2312,175450.319466005
2313,175600.0102816041
2314,177127.09532421283
2315,180568.8374334416
2316,189453.53490385783
2317,189355.17529229927
2318,182117.66030070902
2319,184188.02761345028
2320,184605.70729188988
2321,229396.04444995863
2322,181287.7031114286
2323,185107.9070457216
2324,178051.6616094056
2325,219938.07129845262
2326,172946.9589982889
2327,204377.42014503485
2328,224339.20207337238
2329,192736.341867213
2330,181437.34894517655
2331,360507.59529721027
2332,392484.4020824257
2333,319306.304186051
2334,258728.9565401849
2335,282900.1913720892
2336,322030.3711642549
2337,195774.15887074848
2338,261981.4150805149
2339,217012.48862940536
2340,406540.664024371
2341,214606.2082638999
2342,234194.8233091154
2343,227732.39333171493
2344,216889.0701505806
2345,234549.23100295773
2346,211308.37797946506
2347,197379.41360165647
2348,242192.0969754867
2349,176050.64334325472
2350,305235.6708859995
2351,263465.0562919825
2352,256186.4781222891
2353,242316.86474050858
2354,138460.0700800963
2355,144689.97136185967
2356,153433.6600189749
2357,192155.5536184552
2358,202140.15963849405
2359,131856.7764791864
2360,115891.26482401765
2361,144444.76377046944
2362,276567.3526256002
2363,138802.27502907685
2364,157794.11904799094
2365,217098.01905765806
2366,187797.3347666313
2367,225705.36825552327
2368,215173.4169713568
2369,220751.52065491152
2370,165657.77684234933
2371,166730.82550318376
2372,189223.59596037283
2373,279289.2684094185
2374,317286.20993541845
2375,250192.47833679462
2376,280866.9715646078
2377,344640.7400742081
2378,144801.06784751374
2379,194261.13512625935
2380,149056.9124814361
2381,169420.23231967897
2382,203527.72858402692
2383,208924.99069343478
2384,248292.386409848
2385,161223.04356001667
2386,134081.17929330186
2387,137170.21975667684
2388,99874.51808280026
2389,120201.846932042
2390,147762.58525479352
2391,143871.30253219415
2392,113118.86427715445
2393,166602.91226078424
2394,140178.65169740058
2395,209730.16543207158
2396,142247.2858465885
2397,227093.2279805667
2398,131531.74017882854
2399,62654.56417382045
2400,60597.49368329492
2401,115195.14175664999
2402,139601.22420073222
2403,141042.7795514314
2404,152180.19320902813
2405,160097.89144656062
2406,139646.514843084
2407,124943.5143984798
2408,148380.27234708905
2409,122265.72247644386
2410,166271.3923135653
2411,115449.51524606477
2412,158302.47459080757
2413,130851.64410987256
2414,149668.35005593748
2415,134472.36854617737
2416,127871.49463921897
2417,131539.61527887982
2418,129376.57855009312
2419,130290.62124497017
2420,124961.40767907671
2421,151216.92991220733
2422,108140.95391419824
2423,123139.65418308247
2424,156721.87494037504
2425,195141.1684908446
2426,136382.65261854866
2427,132506.53228937316
2428,173962.0528862805
2429,113486.59907576854
2430,129945.16122803681
2431,107267.36078251431
2432,147506.43136361902
2433,145122.09718941804
2434,138997.32014402392
2435,151877.83886156854
2436,104757.119057147
2437,107027.29893761742
2438,124995.72273160564
2439,106517.2406729845
2440,121101.37787269487
2441,98624.3958043326
2442,96379.04665622057
2443,122178.3585710027
2444,130743.75022423941
2445,91950.11524503733
2446,132911.02531586832
2447,176466.22667562967
2448,128186.39241009508
2449,110692.84259900839
2450,151871.31896872277
2451,121422.76035349768
2452,195448.07157808891
2453,92459.35491649967
2454,121519.4639870987
2455,126795.2113374678
2456,140068.63254925216
2457,132004.41963537261
2458,124136.02059323377
2459,109161.82240636459
2460,140305.45768161523
2461,121839.64780463811
2462,136123.3442954592
2463,124642.58996285833
2464,169530.72748501337
2465,141835.22025866
2466,118301.1560105272
2467,134151.12460432766
2468,79769.92350825289
2469,80834.60820784216
2470,187372.39713109747
2471,210083.69980150784
2472,161721.73366041927
2473,117487.99129034812
2474,73758.51094033646
2475,223896.3429507171
2476,113613.43044444383
2477,128195.39095271128
2478,161729.1100961989
2479,102338.59048150566
2480,149618.30414282175
2481,121037.48180854133
2482,126190.36368029416
2483,110404.12102249768
2484,122910.43924049108
2485,123453.62965781291
2486,154383.87021554232
2487,175822.30575138374
2488,158096.3844757557
2489,150858.16471802202
2490,144525.6450592605
2491,93578.17294896785
2492,194641.8359723084
2493,147893.20194969224
2494,155942.68172194166
2495,92447.97031400574
2496,247488.0583680993
2497,155731.85112271894
2498,108475.25468328598
2499,89849.73645998772
2500,124948.67493004791
2501,140847.4580936227
2502,154269.96579113274
2503,102505.35519160665
2504,183761.24285489207
2505,227349.98160744435
2506,255126.25581255887
2507,290945.81007373024
2508,255325.20002258752
2509,219044.80120835864
2510,219690.9327473482
2511,177462.9668762646
2512,203168.95470544472
2513,224789.25921715354
2514,252591.6666094436
2515,147952.78615123715
2516,171846.21248102252
2517,144916.45033432698
2518,153059.8616062027
2519,228151.57071972667
2520,217695.9124838698
2521,189943.69140557694
2522,225246.1026992482
2523,122144.84156535291
2524,137916.66955672103
2525,147031.68160890398
2526,138567.4282345762
2527,116219.3554404847
2528,128072.8154833202
2529,135926.44326710035
2530,118303.03465757344
2531,249192.20211294337
2532,227501.22383955424
2533,196339.40194122956
2534,231618.308654587
2535,305308.64218503516
2536,239612.99425351658
2537,232241.540514634
2538,183720.2735668353
2539,187782.5898851182
2540,182218.7312585128
2541,182877.61406281704
2542,167104.00456398152
2543,124286.06866668192
2544,124786.3321179594
2545,140635.7183684698
2546,133620.28858499622
2547,141462.17556913637
2548,156310.39955010713
2549,159958.47707874648
2550,679685.5311997497
2551,135219.31127911873
2552,130678.28975376497
2553,75101.80053569055
2554,101498.994621186
2555,113231.73192102308
2556,100500.96243524709
2557,106991.58440840463
2558,143030.39821027085
2559,139978.63791656515
2560,146846.60132832057
2561,138019.1234937035
2562,134048.14898581913
2563,145955.40375676882
2564,196124.720830673
2565,137277.75186953903
2566,161251.1976674116
2567,135572.59269701585
2568,202311.00170101618
2569,223855.46502050717
2570,113625.983308122
2571,190877.2057358068
2572,147510.06175389633
2573,230616.7549915735
2574,284733.420858746
2575,128722.5898979949
2576,120636.2853248708
2577,144705.98183741784
2578,83292.03088600768
2579,62554.437410299885
2580,103416.38709388269
2581,103096.81936693458
2582,106925.01954875093
2583,282360.3903031927
2584,182625.05626959619
2585,187103.0213583778
2586,226479.8926399037
2587,200327.0378869407
2588,138088.65825871224
2589,149906.51172700667
2590,208193.34575756788
2591,217319.0392062117
2592,219689.71386860774
2593,261947.39498416946
2594,179841.95631305667
2595,198533.29299681447
2596,302828.82863948867
2597,187585.4520758177
2598,278912.7927769193
2599,328232.60775845934
2600,147646.3753245656
2601,147569.37181458203
2602,82136.4131589529
2603,93423.7846201989
2604,87675.69460376706
2605,77533.66900232686
2606,151072.14833937993
2607,194094.91791107957
2608,212755.33996788622
2609,170032.93937640492
2610,110266.62440593985
2611,126022.50867296166
2612,159565.54359746532
2613,130506.1324079367
2614,125404.04526968372
2615,155473.61572521637
2616,142149.99647819067
2617,176613.26406435316
2618,209735.39063998172
2619,202211.51932010127
2620,185753.31351056535
2621,176031.4499934962
2622,183787.0054586585
2623,247208.38280962978
2624,314062.68477667915
2625,303441.5027008137
2626,174105.18412394926
2627,162518.92703649832
2628,468526.8209054712
2629,506039.367651396
2630,356812.604653558
2631,482346.13885313575
2632,423281.5125772501
2633,305931.5740931066
2634,426901.0564195454
2635,162529.0059296551
2636,174372.92055419527
2637,177997.89303539367
2638,265304.6688529402
2639,188194.22574477433
2640,150430.30900276382
2641,101751.14245993676
2642,193852.40773584263
2643,99944.85386929946
2644,124385.92876248965
2645,103545.91370899725
2646,93235.75808571691
2647,100204.81296767418
2648,142160.55455896416
2649,148928.2521241912
2650,132755.80140856354
2651,142110.72097001446
2652,416707.8413464635
2653,250095.65268839325
2654,253541.2596254878
2655,402691.7873649016
2656,318204.56229372416
2657,369217.0679421004
2658,310573.24431740877
2659,291501.6332090916
2660,365677.18752645707
2661,345976.4821132882
2662,364795.1158505283
2663,283710.02484178107
2664,278814.3149585414
2665,319388.5221694146
2666,289674.47245832835
2667,172060.59023368297
2668,179575.8592288965
2669,185012.25020876058
2670,273990.05515477166
2671,185982.6882105718
2672,196219.97355640074
2673,203506.54935162788
2674,198067.67655159195
2675,167599.26729363698
2676,192596.35540791112
2677,198385.1035362812
2678,249318.709868542
2679,278199.0009717838
2680,283792.7260869438
2681,409806.470875928
2682,324273.370512453
2683,506424.3826211894
2684,315849.4826831899
2685,333069.0949222932
2686,256451.14396183103
2687,309601.98160464305
2688,218427.1202987837
2689,205344.05274108786
2690,442735.6540538299
2691,190902.9516546423
2692,138756.48786673785
2693,201513.6547331956
2694,138415.1642877477
2695,195916.94654507964
2696,186331.87406035117
2697,186910.06761595837
2698,195449.55904454424
2699,177184.35239874205
2700,159754.22730208226
2701,150779.24693879625
2702,110984.62638402056
2703,127325.73833101681
2704,142277.58289778372
2705,115763.12012095415
2706,112266.47858293923
2707,124465.45062692159
2708,130920.61966081722
2709,106502.29541339145
2710,125177.50283067158
2711,276892.5744357398
2712,379959.7339243483
2713,169393.33563741393
2714,151766.4765401937
2715,169632.7991072264
2716,143553.7925178493
2717,187314.49032353875
2718,221423.3525476826
2719,155769.67349294215
2720,171224.95280059276
2721,133898.59827873824
2722,160533.6482506369
2723,144574.8528721277
2724,126273.45379304107
2725,130643.4208364796
2726,149431.4018356957
2727,177319.69341445094
2728,179348.24098757326
2729,149332.87483126254
2730,146373.87304632334
2731,127986.67326376149
2732,131754.5391696861
2733,161057.18046961632
2734,148202.56326984538
